channel,sku,shipment_id,quantity_sold,quantity_returned,gross_sale,taxes,net_sales,created_at
online,SKU-09028,SHP-0023360,2,0,360,75.6,284.4,1.753056546E9
online,SKU-05898,SHP-0014483,2,0,360,75.6,284.4,1.753113983E9
retail,SKU-01952,SHP-0029449,4,0,360,75.6,284.4,1.731660162E9
online,SKU-03093,SHP-0021655,2,0,360,75.6,284.4,1.731674617E9
online,SKU-04221,SHP-0026702,4,0,360,75.6,284.4,1.778214005E9
online,SKU-01706,SHP-0027048,2,0,360,75.6,284.4,1.765249996E9
online,SKU-07323,SHP-0008759,2,0,360,75.6,284.4,1.765272667E9
online,SKU-04746,SHP-0001103,2,0,360,75.6,284.4,1.765277746E9
online,SKU-04445,SHP-0007351,2,0,360,75.6,284.4,1.723995499E9
online,SKU-07811,SHP-0022684,4,0,360,75.6,284.4,1.719552743E9
retail,SKU-01706,SHP-0023276,2,0,360,75.6,284.4,1.760046272E9
online,SKU-07949,SHP-0023614,3,2,360,75.6,284.4,1.76002849E9
retail,SKU-07255,SHP-0023399,2,0,360,75.6,284.4,1.734845473E9
retail,SKU-04746,SHP-0004713,2,0,360,75.6,284.4,1.734884039E9
online,SKU-04971,SHP-0012970,3,0,360,75.6,284.4,1.726671357E9
online,SKU-06048,SHP-0002276,2,0,360,75.6,284.4,1.766640989E9
online,SKU-06667,SHP-0005068,2,0,360,75.6,284.4,1.719650255E9
online,SKU-06048,SHP-0010587,2,0,360,75.6,284.4,1.719695919E9
retail,SKU-04971,SHP-0021722,3,2,360,75.6,284.4,1.728317032E9
online,SKU-07481,SHP-0027694,3,0,360,75.6,284.4,1.735975898E9
online,SKU-09173,SHP-0017292,3,0,360,75.6,284.4,1.736017098E9
retail,SKU-01807,SHP-0012367,3,0,360,75.6,284.4,1.738176445E9
online,SKU-03446,SHP-0013758,3,0,360,75.6,284.4,1.750785334E9
online,SKU-02152,SHP-0012324,2,0,360,75.6,284.4,1.748962502E9
online,SKU-04746,SHP-0015178,2,0,360,75.6,284.4,1.733958127E9
online,SKU-06838,SHP-0019109,3,0,360,75.6,284.4,1.770010822E9
online,SKU-01706,SHP-0006773,2,0,360,75.6,284.4,1.757359168E9
online,SKU-07896,SHP-0009684,3,0,360,75.6,284.4,1.764948849E9
retail,SKU-07323,SHP-0001412,2,0,360,75.6,284.4,1.759129948E9
online,SKU-03006,SHP-0000194,3,0,360,75.6,284.4,1.731303078E9
online,SKU-02152,SHP-0019662,2,0,360,75.6,284.4,1.753365941E9
retail,SKU-02152,SHP-0001393,2,0,360,75.6,284.4,1.774951754E9
online,SKU-08095,SHP-0005441,2,0,360,75.6,284.4,1.774986924E9
online,SKU-07896,SHP-0027897,3,1,360,75.6,284.4,1.735152399E9
online,SKU-03446,SHP-0023303,3,0,360,75.6,284.4,1.72655691E9
online,SKU-09173,SHP-0015885,3,0,360,75.6,284.4,1.726567522E9
online,SKU-06947,SHP-0002809,3,0,360,75.6,284.4,1.77070172E9
online,SKU-07323,SHP-0028886,2,0,360,75.6,284.4,1.765102308E9
online,SKU-04746,SHP-0025670,2,0,360,75.6,284.4,1.765149635E9
online,SKU-09173,SHP-0019082,3,0,360,75.6,284.4,1.723200809E9
retail,SKU-07323,SHP-0025204,2,1,360,75.6,284.4,1.723212402E9
retail,SKU-07949,SHP-0010485,3,3,360,75.6,284.4,1.771279988E9
marketplace,SKU-08095,SHP-0029146,2,0,360,75.6,284.4,1.739276064E9
retail,SKU-09423,SHP-0014890,3,0,360,75.6,284.4,1.765922836E9
online,SKU-03446,SHP-0012562,3,0,360,75.6,284.4,1.765928821E9
retail,SKU-05898,SHP-0000751,2,1,360,75.6,284.4,1.7509737E9
retail,SKU-07323,SHP-0018227,2,2,360,75.6,284.4,1.768850278E9
online,SKU-01952,SHP-0014819,4,0,360,75.6,284.4,1.753041644E9
online,SKU-01952,SHP-0026836,4,0,360,75.6,284.4,1.719905965E9
online,SKU-05898,SHP-0028918,2,0,360,75.6,284.4,1.733284387E9
retail,SKU-09028,SHP-0028408,2,0,360,75.6,284.4,1.733302312E9
online,SKU-09423,SHP-0005119,3,0,360,75.6,284.4,1.746437175E9
retail,SKU-03093,SHP-0024792,2,0,360,75.6,284.4,1.75027537E9
online,SKU-04971,SHP-0010484,3,2,360,75.6,284.4,1.750286032E9
marketplace,SKU-02152,SHP-0013475,2,0,360,75.6,284.4,1.740065496E9
retail,SKU-03628,SHP-0015096,4,0,360,75.6,284.4,1.740054853E9
online,SKU-01788,SHP-0029690,3,1,360,75.6,284.4,1.719414327E9
online,SKU-06838,SHP-0018881,3,0,360,75.6,284.4,1.747694428E9
online,SKU-02152,SHP-0023982,2,2,360,75.6,284.4,1.737147705E9
online,SKU-05200,SHP-0022053,2,0,360,75.6,284.4,1.726275272E9
online,SKU-07323,SHP-0010077,2,0,360,75.6,284.4,1.726324426E9
online,SKU-07255,SHP-0020429,2,0,360,75.6,284.4,1.726346091E9
retail,SKU-09173,SHP-0002567,3,0,360,75.6,284.4,1.762653197E9
online,SKU-02367,SHP-0010580,3,0,360,75.6,284.4,1.722916785E9
online,SKU-06048,SHP-0008841,2,2,360,75.6,284.4,1.722963081E9
online,SKU-05898,SHP-0009490,2,0,360,75.6,284.4,1.746540535E9
online,SKU-05131,SHP-0024746,3,0,360,75.6,284.4,1.766133076E9
online,SKU-07481,SHP-0013543,3,0,360,75.6,284.4,1.756051246E9
online,SKU-07255,SHP-0008191,2,0,360,75.6,284.4,1.751697962E9
online,SKU-05131,SHP-0012392,3,1,360,75.6,284.4,1.770279742E9
online,SKU-05898,SHP-0003798,2,2,360,75.6,284.4,1.7702687E9
online,SKU-04746,SHP-0004682,2,0,360,75.6,284.4,1.730421712E9
online,SKU-03888,SHP-0007903,3,0,360,75.6,284.4,1.730492317E9
retail,SKU-05200,SHP-0011631,2,0,360,75.6,284.4,1.737985835E9
online,SKU-07896,SHP-0009639,3,2,360,75.6,284.4,1.730569559E9
online,SKU-06048,SHP-0019229,2,2,360,75.6,284.4,1.750848372E9
online,SKU-04971,SHP-0011387,3,0,360,75.6,284.4,1.750825818E9
online,SKU-05200,SHP-0026658,2,0,360,75.6,284.4,1.746310479E9
online,SKU-07811,SHP-0006399,4,0,360,75.6,284.4,1.76768235E9
online,SKU-04746,SHP-0029526,2,0,360,75.6,284.4,1.723155721E9
online,SKU-07255,SHP-0007964,2,0,360,75.6,284.4,1.729785364E9
online,SKU-07896,SHP-0015842,3,0,360,75.6,284.4,1.741804781E9
online,SKU-09173,SHP-0018129,3,0,360,75.6,284.4,1.774084332E9
retail,SKU-01788,SHP-0001773,3,0,360,75.6,284.4,1.774084593E9
retail,SKU-03093,SHP-0009459,2,0,360,75.6,284.4,1.729972748E9
online,SKU-03093,SHP-0015123,2,0,360,75.6,284.4,1.730713487E9
online,SKU-05898,SHP-0006425,2,1,360,75.6,284.4,1.730714921E9
online,SKU-08843,SHP-0003589,2,0,360,75.6,284.4,1.739344403E9
marketplace,SKU-07255,SHP-0010794,2,0,360,75.6,284.4,1.751376562E9
online,SKU-03006,SHP-0011321,3,0,360,75.6,284.4,1.751154852E9
online,SKU-07255,SHP-0008377,2,0,360,75.6,284.4,1.72008419E9
online,SKU-07949,SHP-0004294,3,0,360,75.6,284.4,1.720069387E9
retail,SKU-08095,SHP-0008368,2,0,360,75.6,284.4,1.767991715E9
online,SKU-08559,SHP-0016645,3,0,360,75.6,284.4,1.771072015E9
online,SKU-09423,SHP-0007392,3,0,360,75.6,284.4,1.752781155E9
retail,SKU-09028,SHP-0023433,2,0,360,75.6,284.4,1.749964629E9
online,SKU-06838,SHP-0014045,3,0,360,75.6,284.4,1.725274492E9
online,SKU-05200,SHP-0021110,2,0,360,75.6,284.4,1.725294496E9
online,SKU-02152,SHP-0014605,2,1,360,75.6,284.4,1.752550154E9
retail,SKU-04746,SHP-0006630,2,2,360,75.6,284.4,1.752590134E9
online,SKU-02152,SHP-0017740,2,0,360,75.6,284.4,1.752621394E9
online,SKU-03093,SHP-0005301,2,0,360,75.6,284.4,1.731471803E9
online,SKU-05200,SHP-0004615,2,2,360,75.6,284.4,1.731507722E9
marketplace,SKU-05898,SHP-0010831,2,0,360,75.6,284.4,1.727464155E9
retail,SKU-03888,SHP-0012467,3,1,360,75.6,284.4,1.753178818E9
online,SKU-04746,SHP-0004545,2,1,360,75.6,284.4,1.774655726E9
online,SKU-06667,SHP-0015604,2,0,360,75.6,284.4,1.728849972E9
online,SKU-04445,SHP-0027126,2,0,360,75.6,284.4,1.730022136E9
marketplace,SKU-02152,SHP-0005173,2,0,360,75.6,284.4,1.732077361E9
online,SKU-02152,SHP-0029423,2,1,360,75.6,284.4,1.732077457E9
online,SKU-03888,SHP-0013243,3,0,360,75.6,284.4,1.728600335E9
online,SKU-02152,SHP-0028254,2,0,360,75.6,284.4,1.764716273E9
online,SKU-04746,SHP-0003001,2,0,360,75.6,284.4,1.731759734E9
online,SKU-05131,SHP-0027969,3,0,360,75.6,284.4,1.73695936E9
online,SKU-01788,SHP-0019332,3,0,360,75.6,284.4,1.771384745E9
retail,SKU-09423,SHP-0019608,3,3,360,75.6,284.4,1.771384762E9
online,SKU-07255,SHP-0012925,2,0,360,75.6,284.4,1.724721491E9
marketplace,SKU-05524,SHP-0004809,3,2,360,75.6,284.4,1.724774122E9
online,SKU-09423,SHP-0001192,3,3,360,75.6,284.4,1.722327792E9
online,SKU-03888,SHP-0013801,3,0,360,75.6,284.4,1.773251399E9
online,SKU-01952,SHP-0012530,4,3,360,75.6,284.4,1.723261532E9
online,SKU-02152,SHP-0000918,2,0,360,75.6,284.4,1.746372291E9
retail,SKU-05898,SHP-0020930,2,0,360,75.6,284.4,1.773971213E9
online,SKU-01706,SHP-0019884,2,0,360,75.6,284.4,1.771460079E9
online,SKU-07255,SHP-0027879,2,0,360,75.6,284.4,1.740123141E9
online,SKU-03093,SHP-0009486,2,0,360,75.6,284.4,1.761008817E9
retail,SKU-04971,SHP-0007286,3,0,360,75.6,284.4,1.761070798E9
marketplace,SKU-09423,SHP-0023051,3,0,360,75.6,284.4,1.749332678E9
online,SKU-01807,SHP-0019983,3,0,360,75.6,284.4,1.729241085E9
retail,SKU-05200,SHP-0001430,2,0,360,75.6,284.4,1.773738176E9
online,SKU-08095,SHP-0016747,2,0,360,75.6,284.4,1.738561736E9
online,SKU-06667,SHP-0023117,2,0,360,75.6,284.4,1.724833101E9
online,SKU-04445,SHP-0012515,2,1,360,75.6,284.4,1.749444738E9
online,SKU-08843,SHP-0011870,2,0,360,75.6,284.4,1.749470986E9
online,SKU-04888,SHP-0006478,3,0,360,75.6,284.4,1.749466154E9
online,SKU-01807,SHP-0027782,3,0,360,75.6,284.4,1.761399317E9
online,SKU-07323,SHP-0020608,2,2,360,75.6,284.4,1.774428093E9
retail,SKU-07481,SHP-0003095,3,0,360,75.6,284.4,1.771327755E9
retail,SKU-08095,SHP-0023264,2,0,360,75.6,284.4,1.771337206E9
online,SKU-07255,SHP-0005666,2,0,360,75.6,284.4,1.723612349E9
online,SKU-08559,SHP-0006690,3,0,360,75.6,284.4,1.723635519E9
online,SKU-02367,SHP-0003442,3,0,360,75.6,284.4,1.761226279E9
retail,SKU-06048,SHP-0024229,2,0,360,75.6,284.4,1.725339382E9
online,SKU-08262,SHP-0021103,4,0,360,75.6,284.4,1.725390583E9
online,SKU-01863,SHP-0022872,3,0,360,75.6,284.4,1.777510782E9
marketplace,SKU-07323,SHP-0016133,2,0,360,75.6,284.4,1.772300683E9
online,SKU-04746,SHP-0001386,2,0,360,75.6,284.4,1.735580101E9
online,SKU-06667,SHP-0016170,2,0,360,75.6,284.4,1.735583965E9
online,SKU-07811,SHP-0022029,4,3,360,75.6,284.4,1.735597674E9
marketplace,SKU-07896,SHP-0026538,3,3,360,75.6,284.4,1.759247809E9
online,SKU-05131,SHP-0021174,3,2,360,75.6,284.4,1.759254298E9
online,SKU-05898,SHP-0007628,2,0,360,75.6,284.4,1.717084828E9
online,SKU-09028,SHP-0020051,2,0,360,75.6,284.4,1.732344415E9
retail,SKU-04445,SHP-0006351,2,0,360,75.6,284.4,1.724562614E9
retail,SKU-05200,SHP-0001926,2,0,360,75.6,284.4,1.752462967E9
retail,SKU-07323,SHP-0004234,2,0,360,75.6,284.4,1.721163816E9
marketplace,SKU-07323,SHP-0018682,2,0,360,75.6,284.4,1.721168523E9
online,SKU-07255,SHP-0003314,2,1,360,75.6,284.4,1.732430575E9
online,SKU-07323,SHP-0017450,2,1,360,75.6,284.4,1.77368906E9
online,SKU-04888,SHP-0027226,3,0,360,75.6,284.4,1.776724224E9
retail,SKU-03888,SHP-0023610,3,0,360,75.6,284.4,1.738802423E9
marketplace,SKU-04221,SHP-0004485,4,0,360,75.6,284.4,1.738703883E9
online,SKU-05898,SHP-0020360,2,0,360,75.6,284.4,1.738773975E9
marketplace,SKU-01706,SHP-0029620,2,0,360,75.6,284.4,1.724899135E9
online,SKU-05524,SHP-0027994,3,0,360,75.6,284.4,1.724914709E9
online,SKU-08095,SHP-9540458,2,0,360,75.6,284.4,1.721223836E9
online,SKU-07255,SHP-0027760,2,0,360,75.6,284.4,1.753524945E9
online,SKU-06838,SHP-0013999,3,1,360,75.6,284.4,1.772512902E9
marketplace,SKU-01952,SHP-0021812,4,0,360,75.6,284.4,1.751175303E9
online,SKU-06048,SHP-0002817,2,0,360,75.6,284.4,1.770641241E9
online,SKU-04221,SHP-0007436,4,0,360,75.6,284.4,1.739845283E9
marketplace,SKU-08843,SHP-0018818,2,0,360,75.6,284.4,1.742599748E9
retail,SKU-08095,SHP-0020201,2,0,360,75.6,284.4,1.775846562E9
marketplace,SKU-08559,SHP-0026923,3,0,360,75.6,284.4,1.752401809E9
online,SKU-01521,SHP-0017335,3,0,360,75.6,284.4,1.720354045E9
online,SKU-05203,SHP-0006487,4,1,360,75.6,284.4,1.720363972E9
marketplace,SKU-07255,SHP-0021334,2,0,360,75.6,284.4,1.720372523E9
marketplace,SKU-04746,SHP-0000413,2,2,360,75.6,284.4,1.727102614E9
online,SKU-01807,SHP-0019957,3,0,360,75.6,284.4,1.731228236E9
online,SKU-04746,SHP-0008049,2,2,360,75.6,284.4,1.751433561E9
online,SKU-08843,SHP-0008602,2,0,360,75.6,284.4,1.753677423E9
online,SKU-04746,SHP-0005772,2,0,360,75.6,284.4,1.723894419E9
online,SKU-03006,SHP-0014435,3,0,360,75.6,284.4,1.723912873E9
online,SKU-06667,SHP-0015523,2,2,360,75.6,284.4,1.727781917E9
retail,SKU-09028,SHP-0011036,2,0,360,75.6,284.4,1.755914662E9
online,SKU-06947,SHP-0029737,3,2,360,75.6,284.4,1.760131123E9
online,SKU-04746,SHP-0021400,2,1,360,75.6,284.4,1.761282346E9
online,SKU-06667,SHP-0019117,2,2,360,75.6,284.4,1.77337379E9
retail,SKU-04445,SHP-0015676,2,0,360,75.6,284.4,1.773421847E9
online,SKU-05898,SHP-0003182,2,0,360,75.6,284.4,1.738421592E9
online,SKU-06048,SHP-0016296,2,0,360,75.6,284.4,1.738435778E9
online,SKU-01706,SHP-0006514,2,0,360,75.6,284.4,1.773170502E9
online,SKU-06667,SHP-0003098,2,0,360,75.6,284.4,1.773171411E9
online,SKU-04746,SHP-0022659,2,0,360,75.6,284.4,1.773184639E9
online,SKU-07255,SHP-0013402,2,0,360,75.6,284.4,1.717146724E9
retail,SKU-05898,SHP-0025912,2,0,360,75.6,284.4,1.739627994E9
online,SKU-08843,SHP-0008182,2,0,360,75.6,284.4,1.739628639E9
online,SKU-05898,SHP-0026596,2,0,360,75.6,284.4,1.764283882E9
retail,SKU-01788,SHP-0009068,3,0,360,75.6,284.4,1.764214037E9
retail,SKU-06667,SHP-0028259,2,0,360,75.6,284.4,1.732576583E9
retail,SKU-06667,SHP-0011668,2,0,360,75.6,284.4,1.770563412E9
online,SKU-06667,SHP-0024313,2,0,360,75.6,284.4,1.740746713E9
marketplace,SKU-01807,SHP-0023013,3,2,360,75.6,284.4,1.74073084E9
retail,SKU-04445,SHP-0026440,2,0,360,75.6,284.4,1.71754479E9
online,SKU-08095,SHP-0006080,2,0,360,75.6,284.4,1.749203252E9
retail,SKU-04445,SHP-0024434,2,0,360,75.6,284.4,1.758919235E9
online,SKU-04746,SHP-0011023,2,0,360,75.6,284.4,1.758929631E9
online,SKU-09028,SHP-0010567,2,1,360,75.6,284.4,1.772880182E9
online,SKU-02367,SHP-0008935,3,0,360,75.6,284.4,1.776195992E9
online,SKU-04445,SHP-0012048,2,0,360,75.6,284.4,1.74934094E9
online,SKU-09173,SHP-0027447,3,0,360,75.6,284.4,1.749407513E9
online,SKU-08095,SHP-0010582,2,0,360,75.6,284.4,1.749417645E9
retail,SKU-08843,SHP-0010326,2,0,360,75.6,284.4,1.717204682E9
online,SKU-04445,SHP-0016443,2,1,360,75.6,284.4,1.717281395E9
online,SKU-05200,SHP-0013059,2,0,360,75.6,284.4,1.773816334E9
online,SKU-03446,SHP-0020798,3,0,360,75.6,284.4,1.773848505E9
online,SKU-09028,SHP-0009276,2,0,360,75.6,284.4,1.77703782E9
retail,SKU-01706,SHP-0011512,2,0,360,75.6,284.4,1.7768202E9
retail,SKU-03093,SHP-0023823,2,0,360,75.6,284.4,1.776866747E9
online,SKU-01863,SHP-0025395,3,0,360,75.6,284.4,1.776860296E9
marketplace,SKU-07323,SHP-0001267,2,0,360,75.6,284.4,1.772774949E9
marketplace,SKU-08843,SHP-0000809,2,2,360,75.6,284.4,1.770091171E9
retail,SKU-05898,SHP-0021496,2,0,360,75.6,284.4,1.770112334E9
online,SKU-04221,SHP-0024464,4,0,360,75.6,284.4,1.770131819E9
online,SKU-08262,SHP-0019182,4,0,360,75.6,284.4,1.774381974E9
marketplace,SKU-06838,SHP-0008118,3,0,360,75.6,284.4,1.721750058E9
marketplace,SKU-05200,SHP-0026001,2,0,360,75.6,284.4,1.721887835E9
retail,SKU-05203,SHP-0024407,4,1,360,75.6,284.4,1.760829973E9
retail,SKU-02152,SHP-0017212,2,0,360,75.6,284.4,1.764040159E9
online,SKU-07949,SHP-0021035,3,0,360,75.6,284.4,1.764059977E9
online,SKU-05203,SHP-0020990,4,0,360,75.6,284.4,1.757517708E9
online,SKU-01706,SHP-0004763,2,0,360,75.6,284.4,1.749151636E9
online,SKU-06947,SHP-0010897,3,1,360,75.6,284.4,1.749136115E9
online,SKU-07255,SHP-0005175,2,0,360,75.6,284.4,1.755138597E9
retail,SKU-02152,SHP-0026885,2,0,360,75.6,284.4,1.72704553E9
retail,SKU-07323,SHP-0001325,2,0,360,75.6,284.4,1.761478137E9
online,SKU-09028,SHP-0028609,2,2,360,75.6,284.4,1.761519263E9
online,SKU-09028,SHP-0027857,2,0,360,75.6,284.4,1.775237495E9
online,SKU-02367,SHP-0013351,3,0,360,75.6,284.4,1.757560546E9
retail,SKU-01521,SHP-0017584,3,0,360,75.6,284.4,1.743494286E9
online,SKU-03446,SHP-0024904,3,0,360,75.6,284.4,1.72504079E9
online,SKU-08843,SHP-0025571,2,2,360,75.6,284.4,1.756147162E9
online,SKU-07323,SHP-0002208,2,0,360,75.6,284.4,1.756161575E9
online,SKU-05131,SHP-0016221,3,0,360,75.6,284.4,1.718436344E9
online,SKU-05200,SHP-0013931,2,0,360,75.6,284.4,1.776403883E9
online,SKU-05131,SHP-0009293,3,3,360,75.6,284.4,1.777330141E9
online,SKU-06947,SHP-0000382,3,3,360,75.6,284.4,1.721791349E9
online,SKU-98660,SHP-0028139,2,1,360,75.6,284.4,1.754151204E9
retail,SKU-07323,SHP-0014623,2,0,360,75.6,284.4,1.754158988E9
online,SKU-94216,SHP-0008747,4,0,360,75.6,284.4,1.718560965E9
retail,SKU-01706,SHP-0011111,2,0,360,75.6,284.4,1.735616929E9
retail,SKU-05898,SHP-0022914,2,0,360,75.6,284.4,1.721307111E9
online,SKU-01706,SHP-9137332,2,0,360,75.6,284.4,1.774498157E9
online,SKU-07949,SHP-0016062,3,0,360,75.6,284.4,1.774565041E9
online,SKU-04746,SHP-0012015,2,2,360,75.6,284.4,1.767155507E9
online,SKU-07255,SHP-0000123,2,0,360,75.6,284.4,1.767172198E9
online,SKU-07323,SHP-0012881,2,0,360,75.6,284.4,1.767191735E9
retail,SKU-07255,SHP-0021618,2,0,360,75.6,284.4,1.744435388E9
online,SKU-08559,SHP-0029594,3,0,360,75.6,284.4,1.744437513E9
online,SKU-08095,SHP-0024812,2,0,360,75.6,284.4,1.729187609E9
marketplace,SKU-08559,SHP-0011470,3,0,360,75.6,284.4,1.774754897E9
online,SKU-07323,SHP-0012853,2,0,360,75.6,284.4,1.77268111E9
retail,SKU-04746,SHP-0009193,2,0,360,75.6,284.4,1.729081742E9
online,SKU-08843,SHP-0028330,2,0,360,75.6,284.4,1.730184288E9
retail,SKU-04445,SHP-0020655,2,0,360,75.6,284.4,1.763875615E9
online,SKU-08559,SHP-0028810,3,0,360,75.6,284.4,1.763917639E9
online,SKU-08095,SHP-0008411,2,0,360,75.6,284.4,1.720554004E9
online,SKU-01706,SHP-0001847,2,1,360,75.6,284.4,1.72166289E9
retail,SKU-01788,SHP-0024637,3,0,360,75.6,284.4,1.766263577E9
retail,SKU-09423,SHP-0004039,3,0,360,75.6,284.4,1.738284626E9
online,SKU-07255,SHP-0020230,2,0,360,75.6,284.4,1.738308337E9
online,SKU-04888,SHP-0017512,3,0,360,75.6,284.4,1.769005076E9
online,SKU-08559,SHP-0006444,3,0,360,75.6,284.4,1.763819932E9
marketplace,SKU-09173,SHP-0002290,3,0,360,75.6,284.4,1.776622443E9
online,SKU-04445,SHP-0021359,2,0,360,75.6,284.4,1.762763292E9
retail,SKU-03888,SHP-0018010,3,3,360,75.6,284.4,1.762782983E9
retail,SKU-09423,SHP-0028482,3,0,360,75.6,284.4,1.762810963E9
online,SKU-08843,SHP-9680489,2,0,360,75.6,284.4,1.720865413E9
online,SKU-04888,SHP-0023472,3,0,360,75.6,284.4,1.718652323E9
retail,SKU-05898,SHP-0023518,2,0,360,75.6,284.4,1.747893616E9
online,SKU-08843,SHP-0008032,2,0,360,75.6,284.4,1.747901038E9
online,SKU-05898,SHP-0022000,2,0,360,75.6,284.4,1.747923428E9
retail,SKU-09028,SHP-0007859,2,0,360,75.6,284.4,1.76412069E9
online,SKU-08559,SHP-0017419,3,0,360,75.6,284.4,1.764116023E9
retail,SKU-06048,SHP-0027782,2,0,360,75.6,284.4,1.744678189E9
retail,SKU-06667,SHP-0002895,2,1,360,75.6,284.4,1.744687576E9
retail,SKU-08095,SHP-0004240,2,0,360,75.6,284.4,1.741284029E9
marketplace,SKU-06011,SHP-0024426,3,2,360,75.6,284.4,1.731963892E9
marketplace,SKU-01863,SHP-0014036,3,0,360,75.6,284.4,1.748589413E9
online,SKU-06667,SHP-0012719,2,0,360,75.6,284.4,1.776493096E9
marketplace,SKU-04445,SHP-0013718,2,0,360,75.6,284.4,1.755529673E9
online,SKU-07896,SHP-0009555,3,0,360,75.6,284.4,1.758357162E9
online,SKU-05203,SHP-0004918,4,4,360,75.6,284.4,1.758402774E9
online,SKU-90585,SHP-0007394,2,0,360,75.6,284.4,1.74435527E9
retail,SKU-01788,SHP-0015854,3,2,360,75.6,284.4,1.74439573E9
online,SKU-07323,SHP-0017813,2,0,360,75.6,284.4,1.751956089E9
online,SKU-03093,SHP-0022745,2,0,360,75.6,284.4,1.751975431E9
retail,SKU-01807,SHP-0013299,3,0,360,75.6,284.4,1.751972848E9
online,SKU-01706,SHP-0024973,2,0,360,75.6,284.4,1.747822373E9
online,SKU-07255,SHP-0006928,2,0,360,75.6,284.4,1.747837345E9
online,SKU-01807,SHP-0011135,3,0,360,75.6,284.4,1.747843379E9
retail,SKU-04746,SHP-9588117,2,0,360,75.6,284.4,1.733569961E9
online,SKU-06838,SHP-0023763,3,2,360,75.6,284.4,1.733541645E9
online,SKU-09423,SHP-0003544,3,0,360,75.6,284.4,1.733564573E9
online,SKU-08095,SHP-0028333,2,2,360,75.6,284.4,1.741868872E9
online,SKU-07949,SHP-0018274,3,0,360,75.6,284.4,1.741846648E9
online,SKU-08095,SHP-0025735,2,0,360,75.6,284.4,1.717398845E9
retail,SKU-04445,SHP-0023067,2,0,360,75.6,284.4,1.755656211E9
retail,SKU-09173,SHP-0005149,3,0,360,75.6,284.4,1.755665155E9
online,SKU-05200,SHP-0027495,2,1,360,75.6,284.4,1.755664705E9
online,SKU-07323,SHP-0003471,2,0,360,75.6,284.4,1.738220488E9
online,SKU-05898,SHP-0012114,2,1,360,75.6,284.4,1.776042472E9
online,SKU-01863,SHP-0026147,3,0,360,75.6,284.4,1.776051616E9
online,SKU-09028,SHP-0014733,2,0,360,75.6,284.4,1.732215219E9
retail,SKU-04971,SHP-0010398,3,1,360,75.6,284.4,1.736274614E9
online,SKU-02152,SHP-0002543,2,1,360,75.6,284.4,1.741019669E9
online,SKU-02367,SHP-0022463,3,0,360,75.6,284.4,1.723486695E9
retail,SKU-01706,SHP-0007213,2,0,360,75.6,284.4,1.777171018E9
online,SKU-01706,SHP-0018059,2,0,360,75.6,284.4,1.754375278E9
retail,SKU-02152,SHP-0021839,2,0,360,75.6,284.4,1.754384088E9
online,SKU-05898,SHP-0012068,2,0,360,75.6,284.4,1.761635474E9
online,SKU-08843,SHP-0021767,2,1,360,75.6,284.4,1.721026346E9
online,SKU-05131,SHP-0012561,3,0,360,75.6,284.4,1.721030521E9
online,SKU-05524,SHP-0002555,3,0,360,75.6,284.4,1.761719853E9
online,SKU-05200,SHP-0025597,2,0,360,75.6,284.4,1.761765995E9
online,SKU-02367,SHP-0012656,3,0,360,75.6,284.4,1.755295657E9
online,SKU-03888,SHP-0015471,3,0,360,75.6,284.4,1.775271272E9
retail,SKU-03093,SHP-0012880,2,0,360,75.6,284.4,1.775336098E9
online,SKU-07255,SHP-0001715,2,0,360,75.6,284.4,1.775343412E9
online,SKU-03446,SHP-0005641,3,0,360,75.6,284.4,1.775345842E9
retail,SKU-05131,SHP-0022112,3,0,360,75.6,284.4,1.758467365E9
online,SKU-01952,SHP-0028369,4,0,360,75.6,284.4,1.758478104E9
online,SKU-05131,SHP-0024110,3,0,360,75.6,284.4,1.776337563E9
online,SKU-01706,SHP-0002511,2,0,360,75.6,284.4,1.729564235E9
online,SKU-06838,SHP-0015130,3,0,360,75.6,284.4,1.729566323E9
online,SKU-08095,SHP-0017784,2,0,360,75.6,284.4,1.729586396E9
online,SKU-05898,SHP-0003013,2,0,360,75.6,284.4,1.717834432E9
online,SKU-07896,SHP-0011226,3,1,360,75.6,284.4,1.717805132E9
retail,SKU-01788,SHP-0014727,3,0,360,75.6,284.4,1.723786933E9
online,SKU-02152,SHP-0009027,2,0,360,75.6,284.4,1.763598272E9
online,SKU-07323,SHP-0004388,2,2,360,75.6,284.4,1.763668766E9
online,SKU-04971,SHP-0018623,3,0,360,75.6,284.4,1.763670487E9
online,SKU-06011,SHP-0007421,3,1,360,75.6,284.4,1.775013648E9
online,SKU-05131,SHP-0002306,3,0,360,75.6,284.4,1.775030692E9
retail,SKU-06947,SHP-0023206,3,0,360,75.6,284.4,1.744571326E9
retail,SKU-04746,SHP-0023610,2,0,360,75.6,284.4,1.745342729E9
online,SKU-01807,SHP-0005404,3,0,360,75.6,284.4,1.745313347E9
online,SKU-06048,SHP-0019780,2,0,360,75.6,284.4,1.759669259E9
online,SKU-05200,SHP-0023458,2,0,360,75.6,284.4,1.759701722E9
online,SKU-05898,SHP-0012878,2,0,360,75.6,284.4,1.778495455E9
online,SKU-04445,SHP-0025495,2,2,360,75.6,284.4,1.756354574E9
online,SKU-05898,SHP-0010024,2,2,360,75.6,284.4,1.745583429E9
online,SKU-04888,SHP-0008157,3,0,360,75.6,284.4,1.741509857E9
